variable,product,ice_type,year,month,year-month,region,min,max,mean,median,std,dyn_range
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,14.0,,,,,,
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,15.0,,,,,,
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,16.0,,,,,,
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,17.0,,,,,,
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,18.0,,,,,,
sea_ice_thickness,NaRRS,all,2021,10,2021-10-15,100.0,-0.48075135987005524,3.0818191283509853,0.9563001489227914,0.9398561849422933,0.4183436949803644,1.784484783260784
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,0.0,,,,,,
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,1.0,-0.4529711099232827,2.226846463630813,0.7519235594653524,0.7916511900686074,0.3370386973384583,1.389612431083056
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,2.0,-0.42799854208328725,1.9388340229155006,0.8571180316661965,0.852993190643673,0.36940930558542173,1.6310703231017947
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,3.0,-0.42155262051164755,1.4630687920371201,0.7334734552361779,0.7877179708056066,0.4067042625699471,1.690204435168789
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,4.0,-0.48075135987005524,2.596642281536333,0.7052079928102509,0.6908224498793061,0.38508742785326056,1.6663591984550756
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,5.0,-0.3103190963209528,1.8940524864354313,0.6693778034387425,0.6807874612083822,0.4328641049470612,1.9102229616049236
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,6.0,-0.2150444501369909,1.2464215905440668,0.35022035162611465,0.2961570788811961,0.35344946467487776,1.3070265615123347
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,7.0,0.7985523781024687,1.189992466990816,0.9942724225466424,0.9942724225466424,0.19572004444417362,0.37578248533281333
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,8.0,-0.32729215534251566,3.0818191283509853,1.037908593838032,0.9607215747058131,0.6042206356923917,2.605471828327263
sea_ice_thickness,NaRRS,fyi,2021,10,2021-10-15,9.0,-0.14575794908657258,1.278850120039138,0.7208724837501561,0.8556715274182061,0.40336945325736845,1.2943321443398446
